id	airline	tweet	label
82331	JetBlue	@JetBlue thank u again for my rt flight to &amp; from NY! The customer service on each flight was amazing! Can't wait till next my next trip! :)	1
155980	JetBlue	.@jetblue your personnel issue on flight 701 from FLL to LAX is about to become a passenger issue. The natives are getting restless.	1
12782	United	Hey @united - How many times are you going to cancel my flight to Chicago and force me to miss more work?! #unacceptable #GETITRIGHT	0
13751	SouthWest	@SouthwestAir how can you make people stay in the airport when you couldn't wait 20 minutes for the other plane?? Please help.	0
134940	AlaskaAir	Alaska Airlines Abuses Cancer Patient and Family -   https://t.co/ALRfmghK5s Fuck You Alaska Airlines #tcot #Boycott .@AlaskaAir	1
89687	SouthWest	Waiting to board @SouthwestAir 304 from BWI to MCO at gate A11. Can't wait to get back to warmer weather!	1
50814	AlaskaAir	@AlaskaAir Thanks for flight credit emails from Flt 62 issues yesterday. Judy &amp; Isaiah were great &amp; they're on Flt 73 today. Awesome.	1
64895	United	@united Kudos to the gate staff and flight crew for UA1655 MCO-IAD today.  The long delay and a very busy crowd were all under control.	1
31449	SouthWest	the @Grantland33 podcast 2 part DEEP dive into the @SouthwestAir dancing lady commercial is pure gold, will never watch the same way again	1
82556	AlaskaAir	@AlaskaAir making the wait fun at SeaTac. ..#GoHawks #TeamSherman http://t.co/a5YUQOAPRE	1
123601	SouthWest	Hey @southwestair. Booked 2 tix for July 2015. Didnt receive an email. Charged my card. Wrote, but no response #WTF?	0
38114	JetBlue	@JetBlue I loved u but today's announcement means I'll no longer go out of my way to fly u. Good for ur shareholders, bad for pax.	0
22459	JetBlue	With this Ebola stuff going around looks like ima cancel my flight to Vegas with @JetBlue	1
7544	SouthWest	@SouthwestAir Disappointed the planes do not have charging outlets! Do any? Pd for Wifi and will run out of battery before landing :(	0
152797	AlaskaAir	Sigh  @AlaskaAir one day...	1
83850	United	@united @anneshurl's flight to Chicago for tomorrow morning was cancelled. She's been on hold for over half an hour. Please help her!	0
59324	JetBlue	@DML2016 @joethepatriotic @JetBlue They can just b upset!  This is wonderful!!!	1
7360	SouthWest	@METCedplus Just bought my @SouthwestAir tickets to St. Charles! Can't wait to visit @Embassysuitesst! Hope they start Tweeting again!	1
106543	SouthWest	Never a dull moment on @SouthwestAir during pre-flight safety announcements. #seriouslyawesome	1
168386	United	Shoutout to our @united gate attendant at #TUL who has dealt with two power failures and about 20 missed connections today!	1
42094	VirginAmerica	@richardbranson @VirginAmerica Happy #Thanksgiving from http://t.co/eC37MvUWa8 Please sign the petition. Help end the worst US #familylaw .	1
152054	United	@united how many homeless could you feed by switching off the lights in the @WillisGroup  tower at night? http://t.co/SMQHWP3Zda	1
90069	JetBlue	@Edwerderespn @Delta @JetBlue @AmericanAir your tweets regarding issues with airlines make you sound like a petulant child.	1
17972	American	"@JaniceWhaley  Can't be any worse than the vegan option (""Vegtable vegitarian"") on @AmericanAir we were tortured with recently #foodcrime"	0
139648	VirginAmerica	@VirginAmerica can't wait till u fly to Hawaii!!	1
110137	American	"""@alyssafrey: ...just got hung up on by... @USAirways... without even getting an option to wait for a CS rep.... @AmericanAir"" noted."	1
64103	United	@united has failed me and @ktallz2thewall. Been stranded in Houston since yesterday at 8am while other airlines have been landing in Lubbock	0
126798	AlaskaAir	Thank you Erik Larson @AlaskaAir #seatac, where great customer service is never a #surprise but always a #delight!	1
98754	JetBlue	@Localite_LA @LAwonders not even any sort of notice or compensation. Too bad, we used to love flying @JetBlue come home! @jessbutl	0
107949	United	@united if there's an issue with this flight I will be cancelling my next flight that has been booked with you guys. I need to get home!	0
104503	American	Went from best customer service @LewisCollisionCenter to worst @AmericanAir #epicfail in a flash.	0
92521	JetBlue	ItÃ¢â‚¬â„¢s not too late! #FinDDYourMatch for your chance to win great prizes, like a @JetBlue trip! 18+NoPurchNec http://t.co/t2Lz7lI4kQ	0
5896	AlaskaAir	@AlaskaAir: @xoxoLizza Always feels great to be home. Have a great flight!-AngelThank you.Can't wait till the outlets are on all planes :D	1
73842	United	Poor service from @united won't be flying with you again #shambles	0
121724	SouthWest	@sandiegoairport the craft brews bar &amp; restaurant in @SouthwestAir gates 1&amp;2 area is not nearly large enough to accommodate 2 flights.  Fail	1
96875	United	why do I pay $195 a year &amp; spend thousands on my @united card if they're going to treat me horribly when I fly?! SO disappointed.	0
64930	United	@YahooTravel No sympathy for @kirsch71, she CHOSE to publicly shame @united for no reason, she deserves the backlash! #unitedwithivy	1
24680	VirginAmerica	@JeriLRyan @VirginAmerica I am glad they helped.  Yes I have had the same experience and it should be a lot easier to elevate an issue.	1
120503	SouthWest	Ã¢â‚¬Å“@ChrisAbdalla_1: Hooray. Going on two hours with this mystery delay @SouthwestAir. A little info from someone would be nice.Ã¢â‚¬Â Hmm	0
58773	JetBlue	@JetBlue thx for police respect. Protesters R assholes. Fuck em. #jetbluenypd	1
146743	American	Before I write my letter into @AmericanAir I wanted to give a big shout out to Theresa who works the EXP desk late nights M-Th	1
404	United	@brianfadem @united The best summertime soap opera is back on the air! I've missed this.	1
79245	JetBlue	@JetBlue #jetblue flight389 creeping delay 20 Min, 40 min to 60 min	0
148599	JetBlue	It's awful that @JetBlue turns the #TV off to play an audio safety recording. They need a video like #Delta! #travel $JBLU	0
139444	JetBlue	Thank @JetBlue.  always making travel easy and stress free.	1
51401	American	"two @AmericanAir planes ""not working"" totaling to a 5-hour delay and no guarantee that it won't increase. so much for trying a new route."	0
95436	SouthWest	Missing my third @United flight today because of delays. Never happens on @SouthwestAir. Beginning to know how @mortreport feels.	0
155764	United	@FoxNews @united sad it came to this But a parent must realize their child's limits.	1
68549	AlaskaAir	@AlaskaAir thanks for the response, John. In your res system I would leave that seat unassigned until you are full.	1
95920	United	@united Just got interrogated at the United Club Chicago. #UnitedAirlines #rude #PoorForm	0
128685	Delta	@DeltaAssist: 1156 delayed out of PDX; likely missing connection in ATL. Can you get me on 4914 to CHO?	0
31607	SouthWest	Just had terrible customer service experience by @SouthwestAir leaving LAX. Somebody owe me 20 push ups and a chilled fruit baskets	0
158221	AlaskaAir	@AlaskaAir thanks for the great flight home from BOS-PDX. Amazing crew Why did you switch to gate C41 in BOS? There's no food after security	1
128825	United	A 3hr delay at IAH isn't so bad with a shower, Philosophy shampoo and warm towels in @united Club south.	1
7182	American	#airplane woes. Hearing flight delay due to oil leak. Not comforting @AmericanAir AA388 ORD:( http://t.co/w8R0JAw3I7	0
61048	JetBlue	Yo @JetBlue how the fuck do you give my seat away	0
10586	JetBlue	@JetBlue excuse me, may i ask some question ? What type of plane do JestBlue use ? Thanks !	1
121200	SouthWest	@alliemoss @SouthwestAir glad to hear!  And glad it wasn't stolen or anything. After all, there's a reason you use that service.	1
99809	Delta	@DeltaAssist are there plans to issue a waiver because of rain/snow/ice in ATL on Wed or is it too early for that?	1
40802	VirginAmerica	@VirginAmerica Still waiting on a response to my status match submission. I have a flight coming up on 12/4. Can you assist with an update?	0
152466	United	Now I remember why I don't ever fly @united...connecting flight got cancelled out of no where, never choosing this airline again.	1
152920	VirginAmerica	@cebsilver Have still never had the opportunity to fly @VirginAmerica.	1
9388	JetBlue	@JetBlue can you please give me the status of flight #766 GCMâœˆï¸JFK it's delayed and keeps getting pushed later every 10 mins. Thanks	0
146661	Delta	Just got material for tomorrows post @delta a #ORD #Redcoat UGed a #Delta FA over a #Gold #Medallion #FAIL #KeepDescending @DeltaAssist	1
19447	SouthWest	I'm mad @SouthwestAir Ã°Å¸ËœÂ¡	1
138829	American	@amybruni @fireyredhead57 @AmericanAir Wat you never	1
93694	SouthWest	Apparently @Target no longer participates in the @SouthwestAir Rapid Rewards Shopping program. NOOOOOOOOOOOOO! Such sadness.	1
163807	United	@CoCoVandey @united Someone had a bad day!	0
102750	American	@AmericanAir The passengers of Flt2237 DCA-DFW apologize for annoying your gate &amp; attendants by flying w/ you today. #badservice	0
173258	Delta	@DeltaAssist can you please ask the stewardess to close the first class curtain on DL240? Lots of screaming children and lavatory thieves.	0
33347	United	Disappointed that @united charges for the first checked bag.	0
46852	United	@united First image where #UnitedAirlines made us late a whole day by turning around our plane after flying 2	0
164403	United	Another delay... Hey someone from @united want to help here? This is becoming ridiculous.	0
7686	United	You guys suck flights 2hrs late and the people that work for you are asshole  @united	0
8813	Delta	@DeltaAssist app still not working past November!	0
45089	JetBlue	Santa Clause socks through TSA. Don't hate me cause you ain't me. (at @jetBlue Airways in Boston, MA) http://t.co/uQqRDG7lKY	1
110952	SouthWest	@SouthwestAir extend the travel advisory to tomorrow.  I can still get out today but tomorrow may be an issue.  (DCA)	1
87546	SouthWest	@iChrisLehman @SouthwestAir @JenAnsbach WHAT?!?! Ugh. That's horrible!!!! #nocompassion	0
120792	SouthWest	@SouthwestAir I really dig Southwest. So I hate when people do this stuff on Facebook. https://t.co/59LVKxxnEP	1
78752	Delta	@DeltaAssist pay me back the suitcase you broke, give me compensation for the 3 days of worries I had on vacation.	0
91851	American	@AmericanAir 1st flight, pilot never shows. 2nd flight, at boarding the FAs reported to C17 not D17. Way to keep ruining #ValentinesDay	0
141871	United	@united fuck you	0
86320	United	@united you guys are the worst! Left my underage sister stranded with no hotel or ANYTHING. Very ANGRY customer. #douchebags	0
137552	JetBlue	@JetBlue thanks for a wonderful vacation! Sad it is coming to an end but happy to be flying with JetBlue!!	1
164825	United	What a rip off...still had to pay for a checked bag on @united and I have that stupid credit card...my fault for not flying @SouthwestAir	0
122173	JetBlue	@JetBlue Hi guys! No problems with flights out of JFK with the snow tomorrow morning? #flight301	1
125064	SouthWest	I am not looking forward to picking up my guy from his 3 hour delayed @SouthwestAir flight http://t.co/QUEzGhzxQf	0
45778	JetBlue	I have to say @JetBlue going from cancelled to rebooked in 10 mins is pretty good! Emails, phone call, and a new flight out of OAK! Thanks!	1
76377	United	"So wait @united and @Orbitz are suing a 22 year old guy for finding a ""hidden city"" work around to save people money? http://t.co/Sa7W8pgpll"	1
41479	United	@klug_alters @united Have you watched Lost? #PolarBearWatch	1
83191	AlaskaAir	@Seahawks and football trivia @COSAirport by @AlaskaAir is a nice way to wait our flight!	1
103538	American	@Jennife14402688 @JensenAckles @AmericanAir Where's Cas when you need him?! Oh, wait. He doesn't have wings anymore. Too soon?	1
52687	American	@stanyee @AmericanAir @angelafritz Ugh Stan, who wants to watch &amp; be scared to fly?	0
133047	JetBlue	Thanks @JetBlue for delaying my flight and then having the flight scheduled to leave an hour after mine depart first.	0
95879	SouthWest	When corporate business travel screws up, and @SouthwestAir saves the day. Whew! #travel #airlines	1
99530	United	@united any chance flight 3745 is being delayed??  nervous about driving to DFW in this weather to drop off my brother	1
31237	American	As an @AmericanAir Exec Platinum - I ain't even mad at @JetBlue Mint.	1
81916	United	@united what is with this bullshit bag size check that is causing huge delays @ ohare?	0
130041	JetBlue	@JetBlue Great work by your team at BOS this am under stressful conditions. Kept everyone informed. Still ended up with a great flight.	1
28214	American	Seriously @AmericanAir It was a joke. @jeromejarre didn't hurt anyone so leave him alone.  #AmericanAirlinesCHILLOUT	1
142027	United	Yo @united I'm on one of your new planes, why aren't there any fucking TVs? Let me remind you, it's 2015. Preparing for an uneventful 4hrs.	0
107016	SouthWest	@SouthwestAir Been on hold three times, disconnected at 35 mins, flight cancelled and need refund. Please help.	0
75286	Delta	@DeltaAssist honestly, really disappointed in how 3711 is being handled.	0
148513	United	Hey, @united, I sign up for frequent flyer program and 2 flights in 2 weeks are both cancelled.  What's the scoop? #Grounded	0
90602	United	@united how the hell can U cancel my ticket? When I do a mistake and want to cancel u charge me a fee!!! No apologies???!!It's unacceptable	0
41017	JetBlue	@Nickalaws @MatthewLush @JetBlue HOLY SHIT NICK SLAAAAAY	1
120856	American	Family stress. I desperately want to jump on one of those @AmericanAir Weekly Deals to Go. And then stay. Under an assumed name.	1
23618	United	I literally cannot remember the last time I flew a non-delayed @united flight. My own fault, kept falling 4 the cheap tix. #neveragain	0
93304	Delta	.@DeltaAssist how r flights looking into Atl? We have a connect frm Philly into Atl this afternoon. Concerned abt getting stuck in PA?	1
3466	SouthWest	Taxi was an hour late today but @SouthwestAir saved the day. I heart them #customerservice	1
49864	American	Tough issues ahead for @AmericanAir -@USAirways merger http://t.co/AT0goOTGoS #travel #air #merger #transportation	1
44757	SouthWest	@SouthwestAir any reason for extensive delay for 1568 LGA-MKE?	0
70545	United	@united is the most incompetent airline i've ever flown. i don't remember the last time i flew with them and didn't have a flight delayed	0
37469	United	@united is by far the worst airline I've ever flown. Everyone I know who has flown them has had a bad experience. http://t.co/k0qAmnj9yQ	0
103642	American	. @AmericanAir  Awww let @JensenAckles off the plane. His hotness can help melt all that snow away. Problem solved. Ã°Å¸ËœÅ“	1
121723	AlaskaAir	@SmilingDeDe @JessEstrada @PSBJ @AlaskaAir @JohnLegere Watched them devour and ruin Northwest, don't need to see that again.	1
45891	United	@united your services at Newark airport are terrible and im tired of only running into such problems with your airline.	0
139332	American	I guess all @USAirways tweets now need to go to @AmericanAir? Missed opportunity for upgrade is your fault as there were seats available.	0
46434	VirginAmerica	@alexrkonrad @VirginAmerica never been. United and Delta were always cheaper.	1
1163	Delta	@DeltaAssist @Delta Picture of tray table AFTER I cleaned it myself. #gross #racetothebottom #dobetter #fail http://t.co/FYwDytpGFo	0
132218	JetBlue	Free Wifi, terra blue chips, extra leg room, &amp; TV.  It makes the late nights &amp; early flights wicked easy kid! #djlife @JetBlue #studentcity	1
82899	JetBlue	@EmmettOHanlon @JetBlue Have a safe flight, enjoy the tour. I can't wait til I see you all in April!	1
63509	AlaskaAir	Last night @SouthwestAir @VirginAmerica  flights to @flySFO were delayed at least 2hrs. My 'magic' @AlaskaAir flight was on time!	0
33463	AlaskaAir	@JensenAckles @AlaskaAir aww don't lash out angry like @jarpad . I know you are brothers but still...	1
12007	American	@Ruppism_ @AmericanAir are they really that bad? I'm supposed to fly them next weekend when I head to NJ	1
125410	SouthWest	Now that I hear they're diverting flights from Chicago, I'm kinda glad I got switched. Two for you @SouthwestAir. I'm gonna make it home!	1
153090	United	@MsFrannyHilson @united did they lie tho?	1
40634	JetBlue	@annabellekline @JetBlue mines been not working since this afternoon.	0
75685	United	â€œ@united: @Screaming_Emu (1/2) We need to ensure our costs are competitive, and we're considering transitioning some of ourâ€ terrible idea	1
110322	JetBlue	@RaqibMarvelous @JetBlue That's fucking rude.... send them this http://t.co/GQgj56j5LZ	0
100270	American	@chermc56 @AmericanAir ughÃ¢â‚¬Â¦ I hate that! Hope you made it to your destination safely!	0
21660	VirginAmerica	Had the most wonderful time flying with @VirginAmerica - __ Never flying with anyone else below you again 	1
25853	JetBlue	@JetBlue #TrickorTweet smell my feet give me something good to eat.. what is it!	1
22030	JetBlue	@JetBlue Julie was great in customer service.  Didn't solve issue but amazingly friendly.	1
64575	SouthWest	@l0ftzilla @AJFeather How does arriving early mean you're late? @SouthwestAir @USAirways	0
137107	American	Taking 2 .@AmericanAir flights tomorrow.  Please don't let me down with no seats or delayed flights!	1
1020	JetBlue	@eflind @JetBlue Ugh. So frustrating. I hate airports, they give me anxiety.	0
153406	United	@georgina_leighc @united tell me about it. They have the worse veggie meals too. The planes are so old fashioned and their crew x	0
146060	JetBlue	@AlisonBedell @JetBlue Can't wait to see you on Catch A Contractor!	1
80651	American	[1/2]So @AmericanAir broken plane delayed take off in DFW, couldn't land at LGA, and now in BOS. Passenger just told we are responsible...	0
67516	SouthWest	@SouthwestAir are you guys hiring? Going to need a job soon after my employer fires me for all these late arrivals courtesy of your airline	0
153026	American	@camerondallas @AmericanAir Cameron missed the flight, take a taxi and come to my house baby	1
136728	United	@united flight 550 from pdx to Denver delayed an hour. Missing connection now. Paying $100+ now to stay overnight. Terrible experience.	0
127481	JetBlue	@scott_crow Man, @JetBlue is so bad, they make @united look like @emirates. Count on a bad experience with them at least half the time :/	0
158840	SouthWest	@SouthwestAir so flight 244 from PHX to SFO is delayed &amp; NOT 1 person says anything to any of us waiting in this C1 area, Rude very RUDE!!!!	0
67603	JetBlue	@JetBlue Finally home after a crappy flight. Who do you write to give praise for great crew / and ding people that were less than helpful?	1
125039	United	@united got rerouted from @AmericanAir   Rudest ticket agent ever!!!	0
59207	JetBlue	@KiaJD @deray @JetBlue I guess all this shows just how rare it is for a cop to be killed on the job.	1
163167	SouthWest	@SouthwestAir Just flew flight 278-St Louis to Philly. A flight hostess kept bumping into my shoulder (about 5x). Never even said sorry...	0
12143	SouthWest	@SouthwestAir Is there any anticipation that this flight will be cancelled or delayed tomorrow? http://t.co/yrAGYPAEqi	1
51788	VirginAmerica	@VirginAmerica thx for cancelling VX902 with no notification, i was already in the airport waiting like an asshole.	0
63927	United	@united my family and i waited 8 hours to only find out that our flight was cancelled. Your workers had no idea what to do.	0
51744	United	My @United plane that was supposed to leave a while ago. We have all deplaned. Guess Im spending theâ€¦ http://t.co/82RcwcXO34	0
116517	SouthWest	Southwest cancels customerÃ¢â‚¬â„¢s ticket after he took flight. Another reason why I NEVER fly @SouthwestAir http://t.co/Gj2O2hAsRG	0
123962	Delta	@DeltaAssist what number do I call to Cancel my Vacation on Delta Vacations website.  The 2 people who were traveling with me won't make it	1
58576	United	Yet another story why the airline industry (and @United, specifically) is terrible. http://t.co/OcZRL0pK9O who cares if she changes seats?	0
16818	American	I just flew in the hottest @AmericanAir Airlines flight ever. #sweatlodge #NotCool #	0
49141	VirginAmerica	@VirginAmerica @flySFO REALLY? The Mega Storm isn't here and my flight to SD is 2.5 hours late?! Keep me safe, yes, but sane would be good.	1
76776	United	Late getting out of IAH to SFO on @united this morning. Cutting into my #wine tasting tour schedule with @georgenenni @ggarvin @CVcarrie	1
129449	American	Delays = a hotel and me being late to work tmw will require a call to @AmericanAir to discuss. Least I have wine... http://t.co/Dg8tONjeES	0
127893	United	@united my friends are having a hell of a time getting their suitcase from newark to toronto that you stranded there two days ago. any help?	0
49829	VirginAmerica	My favorite airline @VirginAmerica really failed me today... Thanking God that I am taking @Delta home! #unfriendlyskies	0
137504	Delta	@Zachchapel @Delta @DeltaAssist that is insane	1
106440	United	@united  Don't need to switch as long as my original SLC flight will depart as currently scheduled... Pls confirm!	1
15313	AlaskaAir	@AlaskaAir i never received, or lost my confirmation email for my flight, can you send it again?	1
37552	JetBlue	Poop. _@stevethebikeguy: @JetBlue announces new bag fees and squeezing out the nice legroom. Well that killed my loyalty._	0
137796	United	@united yes! Flights delayed both internal and international and no clear explanation as to what's going on #getmehome	0
162566	American	@AAdam_flyer @AmericanAir No one likes to wait in line, but instead of fixing it, we'll just tell you to be patient. :-) #goingforgreat	1
75852	United	@united Sitting on plane for 2 hours because of broken chair in cockpit?! Screaming toddlers, no water offered, keepin it classy, UA 1747.	0
25684	American	@theNotoriousEVA @AmericanAir yikes! Someone is mad	1
18272	AlaskaAir	@AlaskaAir I just went through a really bad costumer service experience &amp; because of it now I wont be able to spend the weekend w/ my honey	0
48222	United	#UCCan benefit plans members: give us your email &amp; never miss updates on pay/pension/benefits! MinistryandEmployment@united-church.ca	1
92230	VirginAmerica	@johnlegend That song gets stuck in your head for weeks after IÃ¢â‚¬â„¢ve flown on @VirginAmerica !	1
109364	American	.@AmericanAir the six minutes i will miss my connection by as a result of the ground crew forgetting to empty the toilets will be shitty :(	0
38242	JetBlue	"Only @JetBlue would value investors over customers. Comes down to the all mighty dollar. The classic, ""we have more than those guys"" excuse."	1
137804	American	@AmericanAir but you don't provide training to staff in customer service. Entire aa experience unsatisfactory	0
382	American	@AmericanAir ruining my honeymoon #lostluggage #horriblecustomerservice #flydelta	0
144878	SouthWest	@Evan_Petrone the problem is that you are flying @SouthwestAir ... @AmericanAir for days.	1
24991	VirginAmerica	What a great welcome back. Laughable. Deplaning #UA758. I shoulda stuck with @VirginAmerica. Thanks, @United.	1
138920	Delta	@DeltaAssist Our incoming flt was delayed on another airline and will miss our connection. Help to rebook please.	0
23185	JetBlue	@JetBlue @teresahsiao Haha, I don't think JB is seeing the issue here... :| #CityofAngles #RightOrObtuse	1
19483	AlaskaAir	@AlaskaAir thanks so much for being so accommodating and helping me get flights switched around! There's a reason I only fly #AlaskaAir	1
30746	United	@united ridiculous that I had to waste 30 minutes rebooking a flight this morning because your website kept crashing #furious	0
103568	American	@JensenAckles @AmericanAir  It will be worth the wait to see your baby girl!! Wait what?? It's snowing? It's a -10 here in Iowa!	1
105252	American	@AmericanAir any alternative options for rebooking flights? I've been waiting on the phone for over and hour and a half.	0
96698	American	@AmericanAir email received. It says my property wasn't located. Perhaps you missed the problem: I got my baggage after 3 days, I'm...	1
109563	JetBlue	@JetBlue Can't wait for non-stop service to start here in Northern Nevada in May for direct flights to NYC between us!....Thank you JetBlue.	1
131575	American	@JohnCFitness @AmericanAir @Boeing But would they switch to 787 for that route? Big enough plane?	1
70383	United	United @united STINKS!  They made my son miss a wedding on NYE because of an ignorant gate agent and only give a lousy $50 voucher?	0
109025	United	We've had some complaints about @united lately but I have to say, they took care of us when we got stuck in Chicago last night! #travel	1
51874	VirginAmerica	Ugh I swear I'm only flying @VirginAmerica from now on, American airlines has too many delays ðŸ˜¶	0
64836	JetBlue	@JetBlue traffic made me late but Christopher at the Buffalo airport got me on the next flight. Great customer service, thanks for the help	1
53076	JetBlue	@jetblue gate agent at MCO telling us high winds at JFK delaying flight 484.  Winds are no more that 10mph ?  Real story please? #jetblue	0
18362	United	My 1 yr old saw ad for @united an started smackin the tv sayin bad boy. Defendin his hero @HEELZiggler. #theaftershowerZigglerentrancebaby	1
117719	American	@AmericanAir @MiddleSeatView I'm waiting on the boarding music to come to our express fleet.	1
74806	AlaskaAir	@tifotter @AlaskaAir @DangeRussWilson Its a 900ER so longer ones usually but all over..been to EWR, ZIH, IAH etc...	1
77187	American	@gabijayy bought some at walgreens after the ones I stole from @AmericanAir broke. returning them once i steal Marges. #lovesagamewannaplay	1
67937	SouthWest	@SouthwestAir you can un delay the fucking flight from LGA to MDW that's the only thing that will help	0
125932	JetBlue	I am exceptionally sad because LAX isn't in the June @JetBlue fare sale for the second year in a row. I miss cheap E3 airfare.	1
71759	JetBlue	just had a fantastic customer service experience with @jetblue over the phone. very little wait time, very fast and knowledgable agent.	1
75698	AlaskaAir	Hey @AirCanada been sitting on this muhfuckin runway for an hour, figure your shit out!!! Knew I shoulda stuck with @AlaskaAir	0
14193	SouthWest	Landed in Midland 6:30pm Tuesday, took off at 7:10pm Wednesday. All for a 4 hr meeting. Hell of a commute. @SouthwestAir #flyingsolo	1
169848	AlaskaAir	@AlaskaAir we had no control to get to the airport early and now we have to wait to check bags.  #poorservice	0
7628	JetBlue	WHOA... When the hell did @JetBlue ditch the @GolfChannel? This is a goddamn travesty!!!!!	0
148461	United	@United @airlinecritic why pull someone out of the line, 6 people back, put in front of those waiting to volunteer for an overbooked flight?	0
49813	United	@united you are hands down the worst airline!!!	0
61159	AlaskaAir	@AlaskaAir our flight 3497 got resized from 70 to 50. Youâ€™re handling this terribly. Let people on the plane and then kicked them off.	0
166038	United	@OneRepublic @united omg I just can't wait !	1
157030	United	@united have a nephew with autism, saw how you treated this girl and corporate response, I will never again fly your airline. #boycottunited	0
20110	SouthWest	Ah, one of the new @SouthwestAir livery birds is enroute to BNA. Too bad I'm stuck at work.	1
166836	American	@AmericanAir @tdrakeeee has waited 2 hours 2 get assistance. How long does it take? I'm an advantage member /her father. Please answer	0
41791	SouthWest	I give praise to @SouthwestAir today...the most busy travel day of the year and not one of my flights have been delayed or with hitches.	1
2719	SouthWest	@SouthwestAir  my flight, flight 1554 was cancelled due to mechanical difficulties, we now won't get to Atlanta till 9pm instead of 1pm	0
168647	VirginAmerica	Ã¢Â­ÂÃ¯Â¸Â @VirginAmerica Ã¢â‚¬Â¢ We'll never forget the first time we flew by. Happy 78th Anniversary! What's you...: We'll... http://t.co/dVMyi16jTy	1
151726	Delta	@DeltaAssist hey, @TSA, my laptop was destroyed by your security and i use it for 100% of my work that is 100% of my income. Any help?	0
152600	American	@AmericanAir missed my connection because stewards didnt ask passengers to stay seated if they werent in a hurry deplaning. Come on, man	0
103279	United	"@united My reservation is stuck on the ""Acknowledge Schedule Change""-page. It doesn't matter how many times I accept the change. What to do?"	1
132814	JetBlue	@JetBlue next time you lose someone's bag and ruin their vacation, might want to have your CS act like they actually care!	0
151147	JetBlue	Cinco de flyo for me today!  But get to do it on @JetBlue ! Can't wait to visit with the team at #MBOB #burlington #boston	1
57338	JetBlue	@JetBlue thanks for getting me home safe for the holidays even with all this bad weather. See you next week #MerryChristmas	1
79078	JetBlue	@JetBlue what time is the delayed flight from Palm beach to LGA scheduled?	1
140488	JetBlue	@JetBlue 2hrs delayed flight due to prblms.Can't you provde anothr plane?Pssngrs w/meetngs &amp; u're risking lives on a damgd plane.Pls help.	0
151740	Delta	@DeltaAssist looks like I will miss my connection in SLC at 3:08. You have another way to get me to Portland?	1
66527	United	@nealrogers @jayprasuhn @angryasian Flying IAD-HNL non stop this summer on @united. Can't wait!!	1
16618	AlaskaAir	@AlaskaAir I miss you as an airline. You are worth the extra, every time.	1
88610	SouthWest	First and last time riding @Amtrak in coach long distance. @SouthwestAir, @JetBlue, I miss you Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­Ã°Å¸ËœÂ­ #takingforever	1
171194	United	Smh RT @omarsuleiman504: I refuse to fly @united until they learn how to not discriminate. Pathetic behavior. http://t.co/drYpHVQcKC	0
150863	United	@united cancelled my flight and customer service failed to actually book the ticket on the next flight. Now on standby:( see my DM please!!	0
103079	American	@AmericanAir Force me 2 check my carry on. Lose bag for 3 days + damage it. Offer me $25 for a now useless $190 bag. You guys suck.	0
128031	JetBlue	@JetBlue I had the best flight with you guys from SFO -&gt; JFK. Awesome job! Mad props to the flight attendants, especially Mantana!!	1
124949	JetBlue	The hold music while waiting for @JetBlue customer service is making me depressed	0
51608	JetBlue	"@chadmjervis @united Yikes. @JetBlue would never let that happen.  If you need anything fixed ""I know a guy"" in NY #brotherownsmusicrepairco"	1
107675	Delta	@DeltaAssist 8hours with no answer! You are definitely beating all expectations - glad we dont wait on you!	0
48904	American	No response yet from @americanair customer relations, although my flight was delayed 5.5 hours so this could take awhile...	0
148070	AlaskaAir	@AlaskaAir Another amazing expierence calling in to see about fixing some seating issues &amp; it was as flawless as ever! #WhyIFlyAlaska #ThxU	1
85831	United	@united I'm going to miss my connection by 15 minutes.  Will they hold last flight of the night if they know I am coming?	1
71512	American	Yo @AmericanAir I'm waiting on my call back! you said 15min-22min, it's been 25!	0
32698	AlaskaAir	@AlaskaAir @jarpad Not gonna lie this is kinda funny	1
48482	JetBlue	@JetBlue the screen for my seat has been broken the whole flight #fail	0
108097	United	@United please respond to complaint Case ID # 8601221 - hoping to hear back at earliest convenience  &gt;&gt;&gt;  danielsevern@live.com	0
37855	JetBlue	_@CNNMoney: Next time you fly @JetBlue, better get ready for bag fees and cramped seats http://t.co/Q7gGBvt9TA http://t.co/VZiMSoUhvr_ oops!	0
108012	AlaskaAir	Air travel with baby is made easier by really nice people at @AlaskaAir and harder by total a$$holes who sit in aisle seat and hate babies.	1
118726	United	@united 15 hour flight to China and no wifi or video. They just thanked me for my patience. I am not patient.	0
84672	Delta	@DeltaAssist I do not seem to be able to log into http://t.co/Ct994Tpg6v to book a flight with my Skymiles number. Is that not working?	0
148660	American	@AmericanAir, why are we stuck on this damned plane? Made us sit on the tarmac for 40 minutes, then there was an empty gate?	0
102272	United	@united what's up with the sun-slc flight getting rerouted. We now have to bus to Boise to fly out of there? Why?! Highly inconvenient :(	0
169745	United	@SarahBlackwood1 It seems like these flight attendants @united never were toddlers. I wonder what their parents have to say.	0
17285	SouthWest	Still no luggage &amp; no info from @SouthwestAir on its location. Also, no return phone calls all day. This customer service is terrible!	0
59050	Delta	@Little__Time @DeltaAssist That's awful. I'm not flying Delta in the future.	0
